Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
157,1734173759,402597427,3.502921602957989e-05,0.2561409978273986,1.427299999819791,-0.7071067753298711,9.314112724914756e-05,-2.495995415404812e-05,0.7071067804683548,0,-1,-0.00013143221010381012,-1.5707839171039026,-7.18275653284195e-05,-1.5707719961749476,-3.5587941304981996e-05,8.388957940042019e-05
174,1734173759,418263912,-1.0459391424835166e-05,0.25614100382358895,1.4272999984369963,-0.7071067782628546,6.346974604145345e-05,-3.7772596098989665e-05,0.7071067802528473,0,-1,-0.00013143221010381012,-1.5707839171039026,-4.7985707418263246e-05,-1.5707600752459925,-5.990663637334137e-05,4.793690095539205e-05
190,1734173759,433990716,5.8882052831974916e-05,0.25614099416201064,1.4272999994692612,-0.7071067757755397,8.890406477092128e-05,-3.7626386346821866e-05,0.707106780007548,0,-1,-0.0001671949969690445,-1.5707839171039026,-5.990663637334137e-05,-1.570808235798971,-3.5587941304981996e-05,4.793690095539205e-05
206,1734173759,450280666,1.1630149631687265e-05,0.2561410026886996,1.4272999988862833,-0.7071067765511878,8.030610770554117e-05,-6.30830827935761e-05,0.7071067784478114,0,-1,-0.0001671949969690445,-1.5707839171039026,-7.18275653284195e-05,-1.5707719961749476,1.1984225238848012e-05,4.793690095539205e-05
222,1734173759,466583728,5.70898829791177e-06,0.25614100241840876,1.4272999994287543,-0.7071067755704128,8.894882262256619e-05,-3.7581628480685956e-05,0.7071067802094263,0,-1,-0.000119511281148732,-1.5707839171039026,-7.18275653284195e-05,-1.5707719961749476,-2.366701234990387e-05,9.58738019107841e-05
238,1734173759,482202053,1.9916565767525016e-05,0.25614099983120975,1.4272999997922087,-0.7071067775398233,7.206770310928539e-05,-2.917463901032998e-05,0.7071067805588724,0,-1,-0.00013143221010381012,-1.570820156727926,-3.5587941304981996e-05,-1.5707719961749476,-3.5587941304981996e-05,2.3968450477696024e-05
254,1734173759,498481512,1.892095369793884e-05,0.2561410003669331,1.4272999996048024,-0.7071067769529745,7.626001027055642e-05,-5.027044088847045e-05,0.7071067795209363,0,-1,-0.00013143221010381012,-1.570796314870016,2.384185791015625e-05,-1.5707719961749476,0.0,8.388957940042019e-05
270,1734173759,514256715,1.4000208778433647e-05,0.25614100060880957,1.4272999997431897,-0.7071067775916097,7.204532546334168e-05,-2.9197016659892326e-05,0.7071067805084428,0,-1,-0.00013143221010381012,-1.5707839171039026,-7.18275653284195e-05,-1.5707357565509241,-4.7985707418263246e-05,7.190534961409867e-05
286,1734173759,530598640,-1.680108717295211e-05,0.25614100463763056,1.4272999987687935,-0.7071067777099257,6.785301825329718e-05,-4.1818693553549815e-05,0.7071067801710363,0,-1,-0.00014335313905888825,-1.570808235798971,-2.366701234990387e-05,-1.5707600752459925,-1.1746083394825746e-05,2.3968450477696024e-05
302,1734173759,546336412,-2.9080319547208585e-07,0.25614100370618514,1.4272999992521207,-0.7071067763351335,7.20005674609102e-05,-8.858453709097746e-05,0.7071067768234394,0,-1,-0.00013143221010381012,-1.5707724730121058,-2.366701234990387e-05,-1.5707600752459925,-3.5587941304981996e-05,3.5952674807049334e-05
318,1734173759,562668085,1.7678140958717954e-06,0.25614100146455343,1.4272999995714828,-0.7071067774621939,7.189911570818118e-05,-2.900605161754722e-05,0.7071067806605997,0,-1,-0.00014335313905888825,-1.570820156727926,-3.5587941304981996e-05,-1.5707839171039026,-1.1746083394825746e-05,5.992112710373476e-05
334,1734173759,578271627,1.2783086169005714e-05,0.2561410002846689,1.4272999996257967,-0.7071067759789926,8.894882266385207e-05,-1.195634459880346e-05,0.7071067806984653,0,-1,-0.00014335313905888825,-1.5707839171039026,-1.1746083394825746e-05,-1.5707600752459925,-2.366701234990387e-05,3.5952674807049334e-05
350,1734173759,594127178,2.4589021562205442e-05,0.2561409995062906,1.4272999997806128,-0.7071067775077742,7.187673805932076e-05,-4.622434343670296e-05,0.7071067797013515,0,-1,-0.00017911592592412262,-1.570796314870016,-3.5587941304981996e-05,-1.5707719961749476,-3.5587941304981996e-05,5.992112710373476e-05
366,1734173759,610486030,3.0876667752482046e-05,0.25614099839069926,1.4272999998467384,-0.7071067767815317,8.047469512678643e-05,-2.0767646960348558e-05,0.7071067807072433,0,-1,-0.000119511281148732,-1.570796314870016,-7.18275653284195e-05,-1.5707476774798792,-2.366701234990387e-05,7.190534961409867e-05
382,1734173759,625849485,-2.880472316207976e-05,0.25614100777749316,1.4272999976285965,-0.707106777813716,6.346974598867529e-05,-6.306070515778952e-05,0.7071067788989459,0,-1,-0.00013143221010381012,-1.570820156727926,-3.5587941304981996e-05,-1.5707839171039026,-1.1746083394825746e-05,4.793690095539205e-05
398,1734173759,641871213,-9.201968198762432e-06,0.25614100366468345,1.427299998870223,-0.7071067783918444,6.367777303927678e-05,-2.925883390059091e-05,0.7071067805086929,0,-1,-0.00013143221010381012,-1.5707839171039026,-2.366701234990387e-05,-1.5707476774798792,-2.366701234990387e-05,5.992112710373476e-05
414,1734173759,657922506,2.14863375787079e-05,0.25614099998805695,1.4272999997211266,-0.7071067767345721,8.045231618520886e-05,-3.764876528629927e-05,0.707106780059447,0,-1,-0.00015527406801396637,-1.5708320776568812,-4.7985707418263246e-05,-1.5707719961749476,-1.1746083394825746e-05,7.190534961409867e-05
430,1734173759,673907279,-1.3105070557644506e-05,0.25614100309020427,1.4272999991198525,-0.7071067785297194,5.491654680340363e-05,-3.7559250829641444e-05,0.7071067807133502,0,-1,-0.000119511281148732,-1.5707839171039026,-3.5587941304981996e-05,-1.570796314870016,0.0,7.190534961409867e-05
445,1734173759,690301179,4.852409793247108e-06,0.2561410013860593,1.427299999361161,-0.7071067762735006,8.051945295055301e-05,-3.791880327204378e-05,0.7071067804984474,0,-1,-0.000119511281148732,-1.5707839171039026,-5.990663637334137e-05,-1.5707600752459925,-4.7985707418263246e-05,9.58738019107841e-05
462,1734173759,706083774,5.15575352563036e-06,0.25614100213567514,1.427299999215726,-0.7071067775928415,7.200569083555013e-05,-2.9360285768875462e-05,0.7071067805044878,0,-1,-9.519258608037262e-05,-1.5708320776568812,-3.5587941304981996e-05,-1.5707839171039026,-1.1746083394825746e-05,5.992112710373476e-05
477,1734173759,722010374,2.0520058791324575e-05,0.2561409995143204,1.4272999997399036,-0.7071067787569507,5.9485465854736044e-05,-1.6255226916412682e-05,0.7071067809271919,0,-1,-0.00014335313905888825,-1.5707724730121058,-1.1746083394825746e-05,-1.5707600752459925,-3.5587941304981996e-05,9.58738019107841e-05
493,1734173759,738313436,2.0060439485355302e-05,0.2561409999732197,1.4272999995468836,-0.7071067757554937,8.909502981497858e-05,-2.900605161114849e-05,0.707106780409716,0,-1,-0.00014335313905888825,-1.570820156727926,-1.1746083394825746e-05,-1.5707719961749476,2.3968450477696024e-05,5.992112710373476e-05
509,1734173759,754191160,-2.7727525520746285e-06,0.2561410037028393,1.4272999991720634,-0.7071067757406486,8.473413776129532e-05,-5.0225683020516e-05,0.7071067797717475,0,-1,-0.00015527406801396637,-1.570796314870016,-4.7985707418263246e-05,-1.5707719961749476,2.3968450477696024e-05,5.992112710373476e-05
525,1734173759,770278930,-1.6320253882041983e-05,0.25614100583831684,1.4272999981928731,-0.7071067795179886,5.505743643791042e-05,-3.778965608697399e-05,0.7071067797018489,0,-1,-0.000119511281148732,-1.5707724730121058,-5.990663637334137e-05,-1.5707476774798792,-2.366701234990387e-05,4.793690095539205e-05
541,1734173759,786331176,2.6157875344378416e-05,0.2561409989396065,1.4272999997452869,-0.7071067783890254,6.37621642554359e-05,-2.9050808203210548e-05,0.7071067805124844,0,-1,-0.00010711351503545075,-1.570808235798971,-1.1746083394825746e-05,-1.570796314870016,0.0,7.190534961409867e-05
557,1734173759,802225828,3.225356289905391e-05,0.256140998251119,1.4272999998697868,-0.7071067766797141,8.047469511704486e-05,-2.0891281445237596e-05,0.7071067808054189,0,-1,-0.00013143221010381012,-1.570808235798971,-2.366701234990387e-05,-1.5707476774798792,-4.7985707418263246e-05,4.793690095539205e-05
574,1734173759,817717790,3.094199810929018e-05,0.2561409983884732,1.4272999997090803,-0.7071067775503319,7.242193855259769e-05,-2.0514668353986833e-05,0.7071067808164455,0,-1,-0.00015527406801396637,-1.570808235798971,-3.5587941304981996e-05,-1.5707600752459925,-5.990663637334137e-05,7.190534961409867e-05
589,1734173759,833773136,1.7210514884075825e-05,0.2561409999585407,1.4272999997066518,-0.7071067739664312,9.740056984809476e-05,-4.598862052323218e-05,0.7071067802029353,0,-1,-0.00014335313905888825,-1.5707724730121058,0.0,-1.5707476774798792,-2.366701234990387e-05,7.190534961409867e-05
606,1734173759,849684953,-1.2122706442624007e-05,0.2561410058240422,1.4272999985629005,-0.7071067738401432,0.00010180621975506552,-3.315360093872005e-05,0.7071067804269145,0,-1,-0.00013143221010381012,-1.570796314870016,-1.1746083394825746e-05,-1.5707719961749476,-1.1746083394825746e-05,9.58738019107841e-05
622,1734173759,865803480,-2.7409899087033815e-05,0.25614100454211547,1.4272999979816519,-0.7071067781706349,5.937889197992775e-05,-5.029281983407659e-05,0.7071067799207725,0,-1,-0.00010711351503545075,-1.5707839171039026,-4.7985707418263246e-05,-1.5707719961749476,-7.135072817021637e-05,7.190534961409867e-05
638,1734173759,881960630,-2.256998206170018e-05,0.25614100672907025,1.427299998184093,-0.7071067765357634,7.640621868684362e-05,-6.73201465857706e-05,0.7071067785046962,0,-1,-0.00014335313905888825,-1.5707839171039026,-2.366701234990387e-05,-1.5707719961749476,-4.7985707418263246e-05,4.793690095539205e-05
654,1734173759,897902011,7.472796948335992e-06,0.25614100179715915,1.4272999995359419,-0.7071067774903173,7.206770310367871e-05,-3.76040087042439e-05,0.7071067802103467,0,-1,-0.000119511281148732,-1.570808235798971,-3.5587941304981996e-05,-1.5707476774798792,-3.5587941304981996e-05,3.5952674807049334e-05
670,1734173759,913932800,6.762774454666938e-06,0.25614100150801633,1.427299999334135,-0.7071067768650894,7.611380051903301e-05,-4.198728094739583e-05,0.7071067801649353,0,-1,-0.00014335313905888825,-1.5707839171039026,0.0,-1.5707719961749476,-2.366701234990387e-05,7.190534961409867e-05
685,1734173759,930122852,-2.5661663104421626e-05,0.25614100654708805,1.427299997680569,-0.707106778478209,5.927744141060482e-05,-5.039427040716518e-05,0.7071067796144875,0,-1,-0.00014335313905888825,-1.570808235798971,-3.5587941304981996e-05,-1.5707719961749476,-3.5587941304981996e-05,7.190534961409867e-05
702,1734173759,946494817,2.0557379076697685e-05,0.25614100038591725,1.427299999223751,-0.707106776667577,8.058127023160957e-05,-3.7643445717891074e-05,0.7071067801120416,0,-1,-0.00013143221010381012,-1.5707839171039026,-1.1746083394825746e-05,-1.570796314870016,-1.1746083394825746e-05,9.58738019107841e-05
718,1734173759,962372064,3.202498698772693e-05,0.25614099823977315,1.4272999996814955,-0.7071067757277928,8.928599743065052e-05,-1.1956344599940741e-05,0.7071067809071706,0,-1,-0.000119511281148732,-1.570796314870016,-1.1746083394825746e-05,-1.570808235798971,-1.1746083394825746e-05,9.58738019107841e-05
734,1734173759,978563785,7.996829003855749e-06,0.2561410013458218,1.4272999995714828,-0.7071067770053276,7.626001027787621e-05,-4.184107120090309e-05,0.7071067800176104,0,-1,-0.00013143221010381012,-1.570808235798971,-3.5587941304981996e-05,-1.5707476774798792,-1.1746083394825746e-05,8.388957940042019e-05
